# Sanskrit syllabaries

pu11-a	a n space i n space u n space e n space o n	A A A - A I A - A Oh A - A Ni A - A O A
pu11-ña	n i y a n space n i n space n i o w e n space n i y e n space n i o w a n	N I Y A A - N I A - N I O W Ah A - N I Y Ah A - N I O W A A
pu11-kṣa	gh shX a n space gh shX i n space gh shX u n space gh shX e n space gh shX o n	Kh Sx2 A A - Kh Sx2 I A - Kh Sx2 Oh A - Kh Sx2 Ah A - Kh Sx2 O A

pu12-bowed	gh a ng space gh i ng space gh u ng space gh e ng space gh o ng	Kh A A G - Kh I A G - Kh Oh A G - Kh Ah A G - Kh O A G
pu12-halfbowed	g a ng space g fvs2 i ng space g ue ng space g fvs2 e ng space g o ng	Hh A A G - Hh I A G - Hh O I A G - Hh A A G - Hh O A G
pu12-nonbowed	cX a ng space cX i ng space cX u ng space cX e ng space cX o ng	Ct A A G - Ct I A G - Ct Oh A G - Ct Ah A G - Ct O A G
pu12-a	a ng space i ng space u ng space e ng space o ng	A A A G - A I A G - A Oh A G - A Ni A G - A O A G
pu12-ña	n i y a ng space n i ng space n i u ng space n i y e ng space n i o w a ng	N I Y A A G - N I A G - N I O A G - N I Y Ah A G - N I O W A A G
pu12-kṣa	gh shX a ng space gh shX i ng space gh shX u ng space gh shX e ng space gh shX o ng	Kh Sx2 A A G - Kh Sx2 I A G - Kh Sx2 Oh A G - Kh Sx2 Ah A G - Kh Sx2 O A G

# Tibetan syllabaries

pu1-1	gh a space kh a space g a space ngX a	Kh Aa - K2 Aa - Hh A - Nb A
pu1-2	crX i y a space ch i y a space j i y a space n i y a	Iq I Y A - Ch I Y A - I I Y A - N I Y A
pu1-3	tX a space t a space d a space n a	Dr A - T A - Th A - N A
pu1-4	pX a space p a space b a space m a	Bg Aa - Pb Aa - B Aa - M A
pu1-5	cX a space c a space zX a space w a	Ct A - Cs A - Sc A - W A
pu1-6	zhX a space zX a space sbm aaX space y a space r a space l a	St A - Sc A - A2 Aw - Y A - R A - L A
pu1-7	sh a space s a space h a space a	Sp A - S A - Hc A - A A

